id,create_date,weight,default_code,product_tmpl_id,message_last_post,create_uid,write_uid,barcode,volume,write_date,active,image_url
3298,5/4/20 14:59,,,2967,,8,6,,,12/10/20 19:32,FALSE,
3299,5/12/20 10:43,,,2968,,9,6,,,8/5/20 20:46,FALSE,
3300,5/13/20 13:59,,,2969,,9,6,,,8/5/20 20:46,FALSE,
3301,5/21/20 21:32,,EST066,2970,,8,8,,,5/21/20 21:36,TRUE,
3302,5/26/20 13:04,0.2,SHOP036,2971,,6,6,,0.25,4/28/21 14:20,FALSE,
3303,5/26/20 17:17,0.35,ING001,2972,,6,6,7.79819E+12,0.5,12/10/20 19:31,FALSE,
3304,5/26/20 17:23,0.225,ING002,2973,,6,1,7.79819E+12,0.5,4/15/21 14:02,TRUE,
3305,5/26/20 17:24,0.225,ING003,2974,,6,1,7.79819E+12,0.5,4/28/21 15:36,TRUE,
3306,5/26/20 18:16,0.1,ING004,2975,,6,1,7.79819E+12,0.5,4/28/21 15:36,TRUE,
3307,5/26/20 18:28,0.25,ING005,2976,,6,1,7.79819E+12,0.5,4/28/21 15:36,TRUE,
3308,5/26/20 18:32,0.25,ING006,2977,,6,1,7.79819E+12,0.5,4/28/21 15:36,TRUE,
3309,5/26/20 18:33,0.25,ING007,2978,,6,1,7.79819E+12,0.5,4/28/21 15:36,TRUE,
3310,5/26/20 18:34,0.25,ING008,2979,,6,1,7.79819E+12,0.5,4/28/21 15:33,TRUE,
3311,5/26/20 18:36,,,2980,,6,9,,,6/24/20 17:10,FALSE,
3312,5/26/20 18:48,,,2981,,6,9,,,6/24/20 17:34,FALSE,
3313,5/26/20 18:49,,,2982,,6,9,,,6/24/20 17:34,FALSE,
3314,5/26/20 18:51,,,2983,,6,9,,,6/24/20 17:34,FALSE,
3316,5/26/20 18:52,,,2985,,6,9,,,6/24/20 17:34,FALSE,
3317,5/26/20 18:55,,,2986,,6,9,,,6/24/20 17:34,FALSE,
3318,5/26/20 18:56,,,2987,,6,9,,,6/24/20 17:34,FALSE,
3319,5/26/20 18:57,,ING001x8,2988,,6,9,1.77982E+13,,6/24/20 17:03,FALSE,
3320,5/27/20 16:19,,,2989,,9,6,,,8/5/20 20:46,FALSE,
3321,5/27/20 20:12,,IN176,2990,,6,6,,,12/10/20 19:31,FALSE,
3322,5/27/20 20:15,,IN177,2991,,6,1,,,4/21/21 12:45,TRUE,
3323,5/27/20 20:15,,IN178,2992,,6,1,,,4/6/21 17:21,TRUE,
3324,5/27/20 20:15,,IN179,2993,,6,1,,,4/21/21 12:46,TRUE,
3325,5/27/20 20:16,,IN180,2994,,6,1,,,4/13/21 18:51,TRUE,
3326,5/27/20 20:16,,IN181,2995,,6,1,,,4/6/21 17:26,TRUE,
3327,5/27/20 20:16,,IN182,2996,,6,1,,,3/11/21 15:37,TRUE,
3328,5/27/20 20:17,,IN183,2997,,6,1,,,4/21/21 12:47,TRUE,
3329,5/27/20 20:50,,,2998,,6,6,,,5/27/20 21:00,TRUE,
3330,5/27/20 23:08,,EST067,2999,,8,8,,,5/27/20 23:12,TRUE,
3331,5/28/20 14:00,0.5,SHOP037,3000,,6,6,,0.6,4/28/21 14:20,FALSE,
3333,6/1/20 18:46,,,3002,,6,6,,,6/1/20 18:46,TRUE,
3334,6/3/20 15:19,,,3003,,9,6,,,8/5/20 20:46,FALSE,
3335,6/12/20 20:45,,,3004,,8,8,,,6/12/20 20:45,TRUE,
3336,6/19/20 19:30,,,3005,,6,8,,,8/18/20 16:22,TRUE,
3337,6/19/20 20:32,,,3006,,8,8,,,6/19/20 20:32,TRUE,
3342,6/23/20 15:10,,ING002x8,3011,,9,9,1.77982E+13,,6/24/20 17:53,FALSE,
3343,6/24/20 16:24,,,3012,,9,9,,,6/24/20 18:04,FALSE,
3344,6/24/20 16:33,0.8,ING004x8,3013,,9,1,1.77982E+13,6,4/15/21 13:31,TRUE,
3346,6/24/20 16:39,2,ING005x8,3015,,9,1,1.77982E+13,6,4/27/21 13:07,TRUE,
3347,6/24/20 16:44,2,ING006x8,3016,,9,1,1.77982E+13,6,4/23/21 12:33,TRUE,
3348,6/24/20 16:49,2,ING007x8,3017,,9,1,1.77982E+13,6,4/23/21 12:33,TRUE,
3349,6/24/20 17:00,,,3018,,9,9,,,6/24/20 18:08,FALSE,
3350,6/24/20 17:48,1.8,ING002x8,3019,,9,1,17798187760465 -,6,4/23/21 12:33,TRUE,
3351,6/24/20 18:03,1.8,ING003x8,3020,,9,1,1.77982E+13,6,4/23/21 12:33,TRUE,
3352,6/24/20 18:05,,,3021,,9,6,,,8/5/20 20:46,FALSE,
3353,6/24/20 18:08,2,ING008x8,3022,,9,1,1.77982E+13,6,4/23/21 12:33,TRUE,
3354,6/29/20 20:22,,CAL007,3023,,8,8,,,6/29/20 20:26,TRUE,
3355,7/7/20 14:49,0.13,SHOP024,3024,,6,6,,,4/28/21 14:20,FALSE,
3356,7/7/20 14:50,,,3025,,6,6,,,7/7/20 14:50,TRUE,
3357,7/7/20 18:45,,,3026,,9,6,,,8/5/20 20:46,FALSE,
3358,7/13/20 14:32,,,3027,,7,6,,,8/5/20 20:46,FALSE,
3359,7/13/20 17:11,,,3028,,9,6,,,8/5/20 20:46,FALSE,
3360,7/17/20 1:29,,,3029,,9,6,,,8/5/20 20:46,FALSE,
3361,7/23/20 15:52,,FAB031,3030,,8,8,,,7/23/20 15:57,TRUE,
3362,7/27/20 17:50,,EST068,3031,,8,8,,,7/27/20 17:51,TRUE,
3363,7/28/20 16:34,,,3032,,7,6,,,8/5/20 20:46,FALSE,
3364,7/28/20 19:08,,,3033,,9,6,,,8/5/20 20:46,FALSE,
3365,7/29/20 18:01,,MP036ST,3034,,6,1,,,4/21/21 12:45,TRUE,
3366,7/29/20 18:03,,MP037ST,3035,,6,1,,,4/13/21 18:51,TRUE,
3367,7/29/20 18:04,,MP038ST,3036,,6,1,,,4/21/21 12:46,TRUE,
3369,8/3/20 18:55,,,3038,,7,6,,,8/5/20 20:45,FALSE,
3370,8/10/20 14:52,,MP025ST,3039,,6,1,,,4/19/21 12:48,TRUE,
3371,8/10/20 14:53,,MP039ST,3040,,6,1,,,4/26/21 12:10,TRUE,
3372,8/10/20 15:00,,MP040ST,3041,,6,1,,,4/19/21 12:48,TRUE,
3373,8/10/20 15:01,,MP041ST,3042,,6,1,,,4/19/21 12:48,TRUE,
3374,8/10/20 15:01,,MP042ST,3043,,6,1,,,4/26/21 12:10,TRUE,
3375,8/10/20 15:02,,MP043ST,3044,,6,1,,,4/19/21 12:48,TRUE,
3376,8/10/20 15:04,0.024,BAR005,3045,,6,1,,0.09,4/20/21 16:40,TRUE,
3377,8/10/20 15:06,0.288,BAR005x12,3046,,6,1,7.79819E+12,1.44,4/28/21 15:33,TRUE,
3378,8/10/20 15:08,2.304,BAR005x12x8,3047,,6,1,,12.3,4/28/21 17:45,TRUE,
3379,8/10/20 15:10,0.072,BAR005x3,3048,,6,6,7.79819E+12,0.36,1/20/21 18:00,TRUE,
3380,8/10/20 15:10,1.152,BAR005x3x16,3049,,6,1,,5.44,4/23/21 12:33,TRUE,
3381,8/10/20 15:12,1.44,BAR005x60,3050,,6,1,,6,4/28/21 18:40,TRUE,
3382,8/10/20 15:14,0.024,BAR006,3051,,6,1,77974754,0.09,4/27/21 13:50,TRUE,
3383,8/10/20 15:15,0.288,BAR006x12,3052,,6,1,7.79819E+12,1.44,4/28/21 15:36,TRUE,
3384,8/10/20 15:16,2.304,BAR006x12x8,3053,,6,1,,12.3,4/28/21 17:45,TRUE,
3385,8/10/20 15:17,0.072,BAR006x3,3054,,6,6,,0.36,1/20/21 18:00,TRUE,
3386,8/10/20 15:18,1.152,BAR006x3x16,3055,,6,1,7.79819E+12,5.44,4/23/21 12:33,TRUE,
3387,8/10/20 15:19,1.44,BAR006x60,3056,,6,1,,6,4/28/21 13:32,TRUE,
3388,8/10/20 15:27,,IN184,3057,,6,1,,,4/19/21 12:48,TRUE,
3389,8/10/20 15:28,,IN185,3058,,6,1,,,4/26/21 12:10,TRUE,
3390,8/10/20 15:29,,IN186,3059,,6,1,,,4/20/21 16:40,TRUE,
3391,8/10/20 15:29,,IN187,3060,,6,1,,,4/13/21 18:24,TRUE,
3392,8/10/20 17:59,,IN188,3061,,6,1,,,4/20/21 16:40,TRUE,
3393,8/10/20 17:59,,IN189,3062,,6,1,,,4/19/21 11:52,TRUE,
3394,8/10/20 18:01,,IN190,3063,,6,1,,,4/20/21 13:23,TRUE,
3395,8/10/20 18:01,,IN191,3064,,6,1,,,4/27/21 13:50,TRUE,
3398,8/19/20 17:53,,FAB010,3067,,8,13,,,11/17/20 15:15,TRUE,
3399,8/31/20 15:20,,FAB032,3068,,8,8,,,8/31/20 15:21,TRUE,
3405,10/16/20 16:41,,FAB035,3074,,8,8,,,10/16/20 16:42,TRUE,
3406,10/19/20 16:58,,EST028,3075,,8,8,,,10/19/20 17:01,TRUE,
3407,10/20/20 15:18,,,3076,,9,6,,,12/9/20 19:30,FALSE,
3408,10/21/20 17:37,,,3077,,6,6,,,10/21/20 17:37,TRUE,
3415,12/10/20 14:44,,MP044STORG,3084,,6,1,,,4/20/21 10:31,TRUE,
3416,12/10/20 14:45,,MP045ST,3085,,6,6,,,12/10/20 14:47,TRUE,
3417,12/10/20 14:48,,MP046ORGST,3086,,6,1,,,4/16/21 19:22,TRUE,
3418,12/10/20 14:50,,MP047ORGST,3087,,6,9,,,4/26/21 11:58,TRUE,
3419,12/10/20 14:52,,MP029ORGST,3088,,6,1,,,4/20/21 10:31,TRUE,
3420,12/10/20 14:56,,MP033ORGST,3089,,6,1,,,4/20/21 10:31,TRUE,
3421,12/10/20 15:05,,MP012ST,3090,,6,1,,,4/20/21 10:31,TRUE,
3423,12/21/20 13:24,,CAL009,3092,,13,13,,,12/21/20 13:25,TRUE,
3425,12/23/20 11:49,,IN205,3094,,9,1,,,1/29/21 11:48,TRUE,
3427,1/15/21 12:34,0.13,zCER001,3096,,6,1,7.79819E+12,0.06,1/29/21 11:46,TRUE,
3428,1/15/21 13:14,1.3,zCER001x10,3097,,6,1,1.77982E+13,0.02,2/25/21 17:34,TRUE,
3429,1/15/21 13:22,0.13,zCER002,3098,,6,1,7.79819E+12,,1/29/21 11:48,TRUE,
3430,1/15/21 13:25,0.13,zCER003,3099,,6,6,7.79819E+12,,1/20/21 18:00,TRUE,
3431,1/15/21 13:26,1.3,zCER003x10,3100,,6,6,1.77982E+13,0.02,1/20/21 18:00,TRUE,
3432,1/15/21 13:28,1.3,zCER002x10,3101,,6,1,1.77982E+13,0.02,2/25/21 17:34,TRUE,
3433,1/19/21 17:36,,IN206,3102,,9,1,,,2/24/21 15:13,TRUE,
3434,1/19/21 17:39,,IN207,3103,,9,1,,,2/24/21 15:13,TRUE,
3435,1/19/21 18:37,,P3ZCER001x10,3104,,9,13,,,2/2/21 19:56,TRUE,
3436,1/19/21 18:38,,P3ZCER002x10,3105,,9,13,,,2/2/21 19:56,TRUE,
3437,1/20/21 12:06,,IN208,3106,,9,9,,,1/20/21 12:08,TRUE,
3438,1/20/21 12:08,,IN209,3107,,9,9,,,1/20/21 12:08,TRUE,
3442,1/26/21 23:51,,,3111,,1,1,,,1/26/21 23:51,TRUE,
3443,1/31/21 3:40,,,3112,,1,1,,,1/31/21 3:40,TRUE,
3444,2/1/21 12:57,,IN210,3113,,9,1,,,4/21/21 19:26,TRUE,
3445,2/1/21 12:59,,IN211,3114,,9,1,,,4/21/21 19:27,TRUE,
3446,2/1/21 12:59,,IN212,3115,,9,1,,,4/21/21 19:28,TRUE,
3447,2/1/21 13:04,,IN213,3116,,9,1,,,4/21/21 19:29,TRUE,
3454,3/1/21 17:41,,,3123,,9,9,,,3/1/21 17:41,TRUE,
3456,3/8/21 12:49,,,3125,,6,6,,,3/8/21 12:49,FALSE,
3457,3/8/21 19:02,,,3126,,9,9,,,3/8/21 19:02,TRUE,
3458,3/16/21 15:17,,zGAL005x10,3127,,8,8,,,3/16/21 15:20,TRUE,
3459,3/16/21 15:40,,zGAL006x10,3128,,8,1,,,4/16/21 15:39,TRUE,
3460,3/17/21 12:48,,,3129,,9,1,,,4/16/21 17:42,TRUE,
3461,3/19/21 16:12,,,3130,,9,9,,,3/19/21 16:12,TRUE,
3462,3/19/21 19:12,,,3131,,9,9,,,3/19/21 19:12,TRUE,
3463,3/23/21 20:04,,,3132,,8,8,,,3/23/21 20:04,TRUE,
3464,4/6/21 16:16,,IN214,3133,,9,9,,,4/8/21 14:18,TRUE,
3465,4/6/21 19:29,,,3134,,8,8,,,4/6/21 19:29,TRUE,
3466,4/14/21 13:51,,GAL011,3135,,9,9,7.79819E+12,,4/23/21 14:35,TRUE,
3467,4/15/21 19:22,,BARcombox12,3136,,8,1,,,4/28/21 15:38,TRUE,
3468,4/16/21 17:08,,GAL012,3137,,9,9,7.79819E+12,,4/23/21 14:37,TRUE,
3469,4/16/21 17:13,,GAL013,3138,,9,9,7.79819E+12,,4/23/21 14:38,TRUE,
3470,4/16/21 17:16,,GAL014,3139,,9,9,7.79819E+12,,4/23/21 14:39,TRUE,
3471,4/16/21 17:23,,P3GAL011,3140,,9,13,,,4/19/21 16:43,TRUE,
3472,4/16/21 17:24,,P3GAL012,3141,,9,13,,,4/19/21 16:44,TRUE,
3473,4/16/21 17:25,,P3GAL013,3142,,9,13,,,4/19/21 16:44,TRUE,
3474,4/16/21 17:27,,P3GAL014,3143,,9,13,,,4/19/21 16:44,TRUE,
3475,4/19/21 11:57,,IN215,3144,,9,9,,,4/19/21 12:05,TRUE,
3476,4/19/21 12:00,,IN216,3145,,9,9,,,4/19/21 12:05,TRUE,
3477,4/19/21 12:00,,IN217,3146,,9,9,,,4/19/21 12:05,TRUE,
3478,4/28/21 14:07,0,CYOP21888,3147,,6,6,7.79833E+12,0,4/28/21 14:17,TRUE,
3479,4/28/21 14:18,0,CYOP21871,3148,,6,6,1.77983E+13,0,4/28/21 14:18,TRUE,
3480,4/28/21 14:18,0,CYOP21901,3149,,6,6,,0,4/28/21 14:19,TRUE,
