id,warranty,list_price,weight,sequence,color,write_uid,uom_id,description_purchase,default_code,create_date,create_uid,sale_ok,purchase_ok,message_last_post,company_id,uom_po_id,description_sale,description,volume,write_date,active,categ_id,name,rental,type,sale_line_warn,sale_line_warn_msg,track_service,invoice_policy,expense_policy,tracking,location_id,description_picking,warehouse_id,sale_delay,can_be_expensed,purchase_line_warn_msg,purchase_method,purchase_line_warn,use_time,life_time,removal_time,alert_time,produce_delay,landed_cost_ok,split_method,website_description,hs_code,tc_state,oc_state,secretaria_code,mercosur_code,product_brand_id,pack_cat,flavor_id,quote_description
436,,1,0,1,,8,3,,MP010ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,3/12/21 16:36,TRUE,9,Cacao amargo alcalino en polvo sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
437,,1,1,1,,8,3,,MP011,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,12/18/19 16:07,TRUE,9,Café tostado molido sin azúcar,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
438,,1,0,1,,8,3,,MP012,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,10/6/20 16:37,TRUE,9,Canela en polvo,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
439,,1,1,1,,9,3,,MP013,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/16/21 12:15,TRUE,10,Castañas de cajú,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
440,,1,0,1,,9,3,,MP013ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,9/3/20 22:37,TRUE,10,Castañas de cajú sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
441,,1,0,1,,9,3,,MP014,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/23/21 16:12,TRUE,11,Manzana deshidratada en cubos,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
442,,1,0,1,,8,3,,MP014ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,10/6/20 16:38,TRUE,11,Manzana deshidratada en cubos sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
443,,1,1,1,,9,3,,MP015,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/9/21 19:05,TRUE,11,Coco en escamas,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
444,,1,0,1,,9,3,,MP015ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/19/21 17:02,TRUE,11,Coco en escamas sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
445,,1,1,1,,9,3,,MP016,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/19/21 14:36,TRUE,11,Coco rallado,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
446,,1,0,1,,8,3,,MP017ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,11/19/19 14:32,TRUE,9,Curry en polvo sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
447,,1,1,1,,8,3,,MP018,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,8/20/20 12:28,TRUE,14,Harina de algarroba,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
448,,1,0,1,,9,3,,MP019,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,8/5/20 13:47,TRUE,14,Harina de trigo pan integral,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
449,,1,0,1,,8,3,,MP020ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,5/15/20 15:17,TRUE,9,Jengibre en polvo sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
450,,1,1,1,,9,3,,MP021,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,3/10/21 20:06,TRUE,10,Mani en grana tostada 4-6 mm,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
451,,1,0,1,,9,3,,MP022ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/6/21 14:02,TRUE,10,Mani mitades tostado sin sal sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
452,,1,1,1,,9,3,,MP023,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/6/21 14:21,TRUE,10,Maní pelado crudo blancheado 38/42,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
453,,1,0,1,,1,3,,MP023ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,5/10/19 14:20,TRUE,10,Maní pelado crudo blancheado 38/42 sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
454,,1,0,1,,9,3,,MP024ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,3/13/20 16:46,TRUE,10,Pistacho sin cáscara sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
455,,1,0,1,,9,11,,MP035ST,3/6/18 19:37,1,FALSE,TRUE,,1,11,,,0,10/10/19 15:42,TRUE,9,Salsa de soja sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
456,,1,1,1,,9,3,,MP025,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/14/21 19:39,TRUE,10,Nueces cuartos light,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
457,,1,1,1,,9,3,,MP026,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,8/3/20 11:45,TRUE,11,Pasas de uva negra extra chicas,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
458,,1,1,1,,9,3,,MP027,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/16/21 12:16,TRUE,11,Pasas de uva negras,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
459,,1,0,1,,9,3,,MP027ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,8/12/20 14:45,TRUE,11,Pasas de uva negras sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
460,,1,0,1,,9,3,,MP028ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,8/14/19 15:32,TRUE,9,Pimienta de cayena en polvo sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
461,,1,1,1,,9,3,,MP029,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,3/10/21 18:50,TRUE,15,Semillas de chía,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
462,,1,0,1,,9,3,,MP029ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/9/21 18:51,TRUE,15,Semillas de chía sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
463,,1,1,1,,9,3,,MP030,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,8/10/20 12:13,TRUE,15,Semillas de amapola,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
464,,1,1,1,,8,3,,MP031,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/16/21 14:24,TRUE,15,Semillas de girasol,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
465,,1,0,1,,9,3,,MP031ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,3/30/21 14:06,TRUE,15,Semillas de girasol sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
466,,1,1,1,,8,3,,MP032,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,9/22/20 18:12,TRUE,15,Semillas de lino,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
467,,1,0,1,,9,3,,MP033,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,3/29/21 10:17,TRUE,15,Semillas de sésamo integral,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
468,,1,0,1,,9,3,,MP033ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,4/9/21 18:52,TRUE,15,Semillas de sésamo integral sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
469,,1,1,1,,9,3,,MP034ST,3/6/18 19:37,1,FALSE,TRUE,,1,3,,,0,3/2/20 16:01,TRUE,15,Semillas de zapallo verde sin TACC,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
592,,1,0,1,,8,1,,IN094,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,6/6/20 1:10,TRUE,16,Caja contenedora BARx60 | MIXx60 | MiniGALx60,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
593,,1,0,1,,8,1,,IN105,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,8/5/19 15:57,TRUE,16,Caja contenedora BAR 8x12,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
594,,1,0,1,,9,1,,IN060,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,9/16/20 15:57,TRUE,16,Caja contenedora GALx20 | GRAkgx7 | GRA240x24,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
595,,1,0,1,,1,1,,IN106,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,6/24/19 20:31,TRUE,16,Caja contenedora MIX 8x12,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
596,,1,0,1,,8,1,,IN101,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,2/12/20 15:58,TRUE,17,Display Barras x12u Almendras y Coco,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
597,,1,0,1,,8,1,,IN104,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,2/12/20 15:58,TRUE,17,Display Barras x12u Cajú y semillas de zapallo,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
598,,1,0,1,,8,1,,IN102,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,2/12/20 15:58,TRUE,17,Display Barras x12u Maní y Cacao,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
599,,1,0,1,,8,1,,IN103,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,2/12/20 15:58,TRUE,17,Display Barras x12u Manzana y Chía,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
600,,1,0,1,,9,1,,IN107,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,11/26/20 12:05,TRUE,17,Display snacks x12u Almendras y pasas,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
601,,1,0,1,,9,1,,IN110,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,11/26/20 12:05,TRUE,17,Display snacks x12u Almendras y maní picante,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
602,,1,0,1,,9,1,,IN109,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,11/26/20 12:05,TRUE,17,Display snacks x12u Frutos secos y salsa de soja,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
603,,1,0,1,,9,1,,IN108,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,11/26/20 12:05,TRUE,17,"Display snacks x12u Cajú, arándanos y curry",FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
604,,1,0,1,,1,1,,IN111,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,6/24/19 20:31,TRUE,18,"Doypack Granola 240g - Frutos secos, semillas y miel",FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
605,,1,0,1,,1,1,,IN113,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,6/24/19 20:31,TRUE,18,"Doypack Granola 240g - Nueces, manzana y pasas",FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
606,,1,0,1,,1,1,,IN114,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,6/24/19 20:31,TRUE,18,Doypack Granola 240g - Avellanas y semillas de zapallo,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
607,,1,0,1,,1,1,,IN112,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,6/24/19 20:31,TRUE,18,"Doypack Granola 240g - Cajú, coco y pasas",FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
608,,1,0,1,,8,1,,IN115,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,10/15/20 16:15,TRUE,18,Pouch con zipper Granola 1 kg.,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
609,,1,0,1,,8,1,,IN128,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,11/4/19 17:29,TRUE,19,Et. DUN14 GAL001 x20u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
610,,1,0,1,,8,1,,IN124,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,5/20/20 13:56,TRUE,19,Et. DUN14 GRA004 240 x24u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
611,,1,0,1,,8,1,,IN120,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,5/20/20 13:52,TRUE,19,Et. DUN14 GRA001 kg x7u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
612,,1,0,1,,8,1,,IN126,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,5/20/20 13:58,TRUE,19,Et. DUN14 GRA006 240 x24u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
613,,1,0,1,,8,1,,IN122,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,5/20/20 13:53,TRUE,19,Et. DUN14 GRA003 kg x7u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
614,,1,0,1,,8,1,,IN129,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,11/4/19 17:29,TRUE,19,Et. DUN14 GAL002 x20u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
615,,1,0,1,,8,1,,IN127,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,5/20/20 13:58,TRUE,19,Et. DUN14 GRA007 240 x24u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
616,,1,0,1,,8,1,,IN123,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,5/20/20 13:56,TRUE,19,Et. DUN14 GRA008 kg x7u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
617,,1,0,1,,8,1,,IN130,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,11/4/19 17:29,TRUE,19,Et. DUN14 GAL003 x20u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
618,,1,0,1,,8,1,,IN131,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,11/4/19 17:30,TRUE,19,Et. DUN14 GAL004 x20u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
619,,1,0,1,,8,1,,IN125,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,5/20/20 13:57,TRUE,19,Et. DUN14 GRA005 240 x24u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
620,,1,0,1,,8,1,,IN121,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,5/20/20 13:53,TRUE,19,Et. DUN14 GRA002 kg x7u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
621,,1,0,1,,6,1,,IN116,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,7/5/19 19:27,TRUE,19,"Etiqueta Granola 1 kg - Frutos secos, semillas y miel",FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
622,,1,0,1,,9,1,,IN118,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,2/6/20 18:31,TRUE,19,"Etiqueta Granola 1 kg - Nueces, manzana y pasas",FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
623,,1,0,1,,9,1,,IN119,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,7/7/20 18:03,TRUE,19,Etiqueta Granola 1 kg - Avellanas y semillas de zapallo,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
624,,1,0,1,,6,1,,IN117,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,7/5/19 19:27,TRUE,19,"Etiqueta Granola 1 kg - Cajú, coco y pasas",FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
625,,1,0,1,,9,3,,IN095,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,12/15/20 12:24,TRUE,20,Flexible BOPP Mate/Cristal 20/20 BAR001 x28g,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
626,,1,0,1,,9,3,,IN096,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,12/15/20 13:59,TRUE,20,Flexible BOPP Mate/Cristal 20/20 BAR002 x28g,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
627,,1,0,1,,6,3,,IN097,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,1/22/21 19:40,TRUE,20,Flexible BOPP Mate/Cristal 20/20 BAR003 x28g,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
628,,1,0,1,,9,3,,IN098,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,12/15/20 12:25,TRUE,20,Flexible BOPP Mate/Cristal 20/20 BAR004 x28g,FALSE,product,no-message,,manual,order,no,lot,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
629,,1,0,1,,1,3,,IN053,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,6/24/19 20:31,TRUE,20,Flexible BOPP Mate/Cristal 20/20 MIX001 x28g,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
630,,1,0,1,,1,3,,IN100,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,6/24/19 20:31,TRUE,20,Flexible BOPP Mate/Cristal 20/20 MIX008 x28g,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
631,,1,0,1,,8,3,,IN040,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,10/16/19 19:44,TRUE,20,Flexible BOPP Mate/Cristal 20/20 GAL001 x150g,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
632,,1,0,1,,1,3,,IN055,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,6/24/19 20:31,TRUE,20,Flexible BOPP Mate/Cristal 20/20 MIX004 x28g,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
633,,1,0,1,,1,3,,IN054,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,6/24/19 20:31,TRUE,20,Flexible BOPP Mate/Cristal 20/20 MIX002 x28g,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
634,,1,0,1,,8,3,,IN041,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,10/16/19 19:45,TRUE,20,Flexible BOPP Mate/Cristal 20/20 GAL002 x150g,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
635,,1,0,1,,8,3,,IN042,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,7/6/20 19:39,TRUE,20,Flexible BOPP Mate/Cristal 20/20 GAL003 x150g,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
636,,1,0,1,,8,3,,IN043,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,7/6/20 19:39,TRUE,20,Flexible BOPP Mate/Cristal 20/20 GAL004 x150g,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
637,,1,0,1,,6,1,,IN019,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,1/22/21 19:39,FALSE,21,Cinta Embalar,FALSE,consu,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
638,,1,0,1,,8,3,,IN091,3/6/18 20:14,1,FALSE,TRUE,,1,3,,,0,7/27/20 18:22,TRUE,21,Stretch,FALSE,service,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
639,,1,0,1,,1,1,,IN099,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,5/10/19 14:20,TRUE,21,Etiqueta para caja contenedora 100x50,FALSE,service,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
640,,1,0,1,,1,1,,IN200,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,5/10/19 14:20,TRUE,21,Confección de bolsas,FALSE,service,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
641,,1,0,1,,1,1,,IN202,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,5/10/19 14:20,TRUE,21,Ribon para impresora,FALSE,service,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
642,,190,0,1,,8,1,,IN203,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,1/16/20 19:38,TRUE,21,Pallet,FALSE,service,no-message,,manual,order,no,none,,,,0,FALSE,,purchase,no-message,,,,,0,,equal,,,,,,,,,,
643,,1,0,1,,9,1,,IN204,3/6/18 20:14,1,FALSE,TRUE,,1,1,,,0,7/26/19 15:22,TRUE,54,Pallet sanitario de plástico,FALSE,service,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
720,,1,0,1,,1,25,,P3BAR001x60,3/6/18 21:12,1,FALSE,TRUE,,1,25,,,0,6/24/19 20:31,TRUE,22,Producción a fasón BAR | Almendras y coco x28g x60u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
721,,1,0,1,,1,25,,P3BAR002x60,3/6/18 21:12,1,FALSE,TRUE,,1,25,,,0,6/24/19 20:31,TRUE,22,Producción a fasón BAR | Maní y cacao x28g x60u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
722,,1,0,1,,1,25,,P3BAR003x60,3/6/18 21:12,1,FALSE,TRUE,,1,25,,,0,6/24/19 20:31,TRUE,22,Producción a fasón BAR | Manzana y chía x28g x60u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
723,,1,0,1,,1,25,,P3BAR004x60,3/6/18 21:12,1,FALSE,TRUE,,1,25,,,0,6/24/19 20:31,TRUE,22,Producción a fasón BAR | Cajú y semillas de zapallo x28g x60u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
724,,1,0,1,,1,25,,P3MIX001x60,3/6/18 21:12,1,FALSE,TRUE,,1,25,,,0,6/24/19 20:31,TRUE,23,Producción a fasón MIX | Almendras y pasas x28g x60u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
725,,1,0,1,,1,25,,P3MIX002x60,3/6/18 21:12,1,FALSE,TRUE,,1,25,,,0,6/24/19 20:31,TRUE,23,"Producción a fasón MIX | Cajú, arándanos y curry x28g x60u",FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
726,,1,0,1,,1,25,,P3MIX004x60,3/6/18 21:12,1,FALSE,TRUE,,1,25,,,0,6/24/19 20:31,TRUE,23,Producción a fasón MIX | Frutos secos y salsa de soja x28g x60u,FALSE,product,no-message,,manual,order,no,none,,,,0,FALSE,,receive,no-message,,,,,0,,equal,,,,,,,,,,
